,Code,Name,Gender,Age,NOC,Country,Discipline,Sport,Event,Rank,Medal,year
30,1306315,ABDELAZIZ Abdalla,Male,22,EGY,Egypt,KTE,Karate,Men's Kumite -75kg,9,NA,2020
31,1296357,ABDELAZIZ Farah,Female,28,EGY,Egypt,TTE,Table Tennis,Women's Team,9,NA,2020
32,1306348,ABDELAZIZ Feryal,Female,22,EGY,Egypt,KTE,Karate,Women's Kumite +61kg,1,Gold,2020
33,1301783,ABDELMAWGOUD Mohamed,Male,27,EGY,Egypt,JUD,Judo,Men -66 kg,17,NA,2020
34,1307194,ABDELMOTTALEB Diaaeldin Kamal Gouda,Male,28,EGY,Egypt,WRE,Wrestling,Men's Freestyle 125kg,10,NA,2020
35,1312038,ABDELRAHMAN Ihab,Male,32,EGY,Egypt,ATH,Athletics,Men's Javelin Throw,NA,NA,2020
36,1381598,ABDELSALAM Mohamed,Male,23,EGY,Egypt,FBL,Football,Men Team,8,NA,2020
37,1313054,ABDELSALAM Nour,Female,28,EGY,Egypt,TKW,Taekwondo,Women -49kg,11,NA,2020
38,1305691,ABDELWAHED Ahmed,Male,25,ITA,Italy,ATH,Athletics,Men's 3000m Steeplechase,14,NA,2020
39,1401953,ABDI Bashir,Male,32,BEL,Belgium,ATH,Athletics,Men's Marathon,3,Bronze,2020
40,1363139,ABDIRAHMAN Abdi,Male,44,USA,United States,ATH,Athletics,Men's Marathon,41,NA,2020
41,1464004,ABDUL HADI Farah Ann,Female,27,MAS,Malaysia,GAR,Artistic Gymnastics,Women's All-Around,NA,NA,2020
42,1464004,ABDUL HADI Farah Ann,Female,27,MAS,Malaysia,GAR,Artistic Gymnastics,Women's Vault,NA,NA,2020
43,1464004,ABDUL HADI Farah Ann,Female,27,MAS,Malaysia,GAR,Artistic Gymnastics,Women's Uneven Bars,NA,NA,2020
44,1464004,ABDUL HADI Farah Ann,Female,27,MAS,Malaysia,GAR,Artistic Gymnastics,Women's Balance Beam,NA,NA,2020
45,1464004,ABDUL HADI Farah Ann,Female,27,MAS,Malaysia,GAR,Artistic Gymnastics,Women's Floor Exercise,NA,NA,2020
46,1359420,ABDUL RAHMAN Kiria Tikanah,Female,21,SGP,Singapore,FEN,Fencing,Women's Épée Individual,32,NA,2020
47,1798789,ABDUL RAZZAQ Fathimath Nabaaha,Female,22,MDV,Maldives,BDM,Badminton,Women's Singles,15,NA,2020
48,1484611,ABDULHAMID Saud,Male,22,KSA,Saudi Arabia,FBL,Football,Men Team,15,NA,2020
49,1327781,ABDULJABBAR Ammar Riad,Male,25,GER,Germany,BOX,Boxing,Men's Heavy (81-91kg),5,NA,2020
50,1285960,ABDULLAEV Gulomjon,Male,22,UZB,Uzbekistan,WRE,Wrestling,Men's Freestyle 57kg,7,NA,2020
51,1284000,ABDULLAEV Muminjon,Male,31,UZB,Uzbekistan,WRE,Wrestling,Men's Greco-Roman 130kg,7,NA,2020
52,1321507,ABDULLAH Rahmat Erwin,Male,20,INA,Indonesia,WLF,Weightlifting,Men's 73kg,3,Bronze,2020
53,1436411,ABDULLAYEV Mahammad,Male,22,AZE,Azerbaijan,BOX,Boxing,Men's Super Heavy (+91kg),9,NA,2020
54,1306001,ABDULLIN Ilfat,Male,23,KAZ,Kazakhstan,ARC,Archery,Men's Individual,9,NA,2020
55,1306001,ABDULLIN Ilfat,Male,23,KAZ,Kazakhstan,ARC,Archery,Men's Team,9,NA,2020
56,1301070,ABDULREDHA Mohamed,Male,31,BRN,Bahrain,HBL,Handball,Men Team,8,NA,2020
57,1312182,ABDURAIMOV Elnur,Male,27,UZB,Uzbekistan,BOX,Boxing,Men's Light (57-63kg),5,NA,2020
58,1285163,ABDURAKHIMOV Rasuljon,Male,24,UZB,Uzbekistan,GAR,Artistic Gymnastics,Men's All-Around,NA,NA,2020
59,1285163,ABDURAKHIMOV Rasuljon,Male,24,UZB,Uzbekistan,GAR,Artistic Gymnastics,Men's Floor Exercise,NA,NA,2020
60,1285163,ABDURAKHIMOV Rasuljon,Male,24,UZB,Uzbekistan,GAR,Artistic Gymnastics,Men's Pommel Horse,NA,NA,2020
61,1285163,ABDURAKHIMOV Rasuljon,Male,24,UZB,Uzbekistan,GAR,Artistic Gymnastics,Men's Rings,NA,NA,2020
62,1285163,ABDURAKHIMOV Rasuljon,Male,24,UZB,Uzbekistan,GAR,Artistic Gymnastics,Men's Vault,NA,NA,2020
63,1285163,ABDURAKHIMOV Rasuljon,Male,24,UZB,Uzbekistan,GAR,Artistic Gymnastics,Men's Parallel Bars,NA,NA,2020
64,1285163,ABDURAKHIMOV Rasuljon,Male,24,UZB,Uzbekistan,GAR,Artistic Gymnastics,Men's Horizontal Bar,NA,NA,2020
65,1285952,ABDURAKHMONOV Bekzod,Male,31,UZB,Uzbekistan,WRE,Wrestling,Men's Freestyle 74kg,3,Bronze,2020
66,1315347,ABE Hifumi,Male,23,JPN,Japan,JUD,Judo,Men -66 kg,1,Gold,2020
67,1315347,ABE Hifumi,Male,23,JPN,Japan,JUD,Judo,Mixed Team,2,Silver,2020
68,1319304,ABE Takatoshi,Male,29,JPN,Japan,ATH,Athletics,Men's 400m Hurdles,NA,NA,2020
69,1315319,ABE Uta,Female,21,JPN,Japan,JUD,Judo,Women -52 kg,1,Gold,2020
70,1315319,ABE Uta,Female,21,JPN,Japan,JUD,Judo,Mixed Team,2,Silver,2020
71,1450589,ABEBE Mekides,Female,20,ETH,Ethiopia,ATH,Athletics,Women's 3000m Steeplechase,4,NA,2020
72,1289091,ABEDINI Mojtaba,Male,36,IRI,Iran,FEN,Fencing,Men's Sabre Individual,11,NA,2020
73,1289091,ABEDINI Mojtaba,Male,36,IRI,Iran,FEN,Fencing,Men's Sabre Team,6,NA,2020
74,1469699,ABEL Jennifer,Female,29,CAN,Canada,DIV,Diving,Women's 3m Springboard,8,NA,2020
75,1469699,ABEL Jennifer,Female,29,CAN,Canada,DIV,Diving,Women's Synchronised 3m Springboard Team,2,Silver,2020
76,1284065,ABELA Matthew,Male,22,MLT,Malta,BDM,Badminton,Men's Singles,15,NA,2020
77,1343652,ABELVIK ROED Magnus,Male,24,NOR,Norway,HBL,Handball,Men Team,7,NA,2020
78,1457675,ABEYSINGHE Matthew,Male,25,SRI,Sri Lanka,SWM,Swimming,Men's 100m Freestyle,NA,NA,2020
79,1354754,ABIAN Pablo,Male,36,ESP,Spain,BDM,Badminton,Men's Singles,15,NA,2020
80,1428701,ABICHA Mohammed,Male,41,MAR,Morocco,VBV,Beach Volleyball,Men Team,19,NA,2020
81,1330779,ABICHT Lorena,Female,27,AUT,Austria,SAL,Sailing,Women's Skiff - 49er  Team,17,NA,2020
82,1307563,ABIDINE Abidine,Male,28,MTN,Mauritania,ATH,Athletics,Men's 5000m,NA,NA,2020
83,1406250,ABLIAZIN Denis,Male,29,ROC,Russia,GAR,Artistic Gymnastics,Men's All-Around,NA,NA,2020
84,1406250,ABLIAZIN Denis,Male,29,ROC,Russia,GAR,Artistic Gymnastics,Men's Floor Exercise,NA,NA,2020
85,1406250,ABLIAZIN Denis,Male,29,ROC,Russia,GAR,Artistic Gymnastics,Men's Pommel Horse,NA,NA,2020
86,1406250,ABLIAZIN Denis,Male,29,ROC,Russia,GAR,Artistic Gymnastics,Men's Rings,6,NA,2020
87,1406250,ABLIAZIN Denis,Male,29,ROC,Russia,GAR,Artistic Gymnastics,Men's Vault,2,Silver,2020
88,1406250,ABLIAZIN Denis,Male,29,ROC,Russia,GAR,Artistic Gymnastics,Men's Parallel Bars,NA,NA,2020
89,1406250,ABLIAZIN Denis,Male,29,ROC,Russia,GAR,Artistic Gymnastics,Men's Horizontal Bar,NA,NA,2020
90,1406250,ABLIAZIN Denis,Male,29,ROC,Russia,GAR,Artistic Gymnastics,Men's Team,1,Gold,2020
91,1351464,ABNER,Male,21,BRA,Brazil,FBL,Football,Men Team,1,Gold,2020
92,1518857,ABOUD Hadel,Female,21,LBA,Libya,ATH,Athletics,Women's 100m,NA,NA,2020
93,1321978,ABOUELKASSEM Alaaeldin,Male,30,EGY,Egypt,FEN,Fencing,Men's Foil Individual,6,NA,2020
94,1321978,ABOUELKASSEM Alaaeldin,Male,30,EGY,Egypt,FEN,Fencing,Men's Foil Team,8,NA,2020
95,1478734,ABOUKE Nancy Genzel,Female,18,NRU,Nauru,WLF,Weightlifting,Women's 76kg,10,NA,2020
96,1465453,ABRAHAM Tadesse,Male,38,SUI,Switzerland,ATH,Athletics,Men's Marathon,NA,NA,2020
97,1337650,ABRAHAMS Rusten John,Male,23,RSA,South Africa,HOC,Hockey,Men Team,10,NA,2020
98,1334678,ABRAMS Aliyah,Female,24,GUY,Guyana,ATH,Athletics,Women's 400m,NA,NA,2020
99,1459262,ABRAMS Jasmine,Female,27,GUY,Guyana,ATH,Athletics,Women's 100m,NA,NA,2020
100,1313358,ABRAMYAN Benik,Male,36,GEO,Georgia,ATH,Athletics,Men's Shot Put,NA,NA,2020
101,1449935,ABREU Diogo,Male,27,POR,Portugal,GTR,Trampoline Gymnastics,Men,NA,NA,2020
102,1765160,ABRINES Alex,Male,28,ESP,Spain,BKB,Basketball,Men Team,6,NA,2020
103,1431408,ABROSIMOV Kirill,Male,29,ROC,Russia,OWS,Marathon Swimming,Men's 10km,19,NA,2020
104,1849510,ABU RABEE Asma,Female,29,JOR,Jordan,SHO,Shooting,10m Air Pistol Women,44,NA,2020
105,1884707,ABU RMILAH Wesam,Male,25,PLE,Palestine,JUD,Judo,Men -81 kg,17,NA,2020
106,1347019,ABUAKU Joshua,Male,25,GER,Germany,ATH,Athletics,Men's 400m Hurdles,NA,NA,2020
107,1325069,ABUJBARA Tala,Female,29,QAT,Qatar,ROW,Rowing,Women's Single Sculls,25,NA,2020
108,1350377,ACERENZA Domenico,Male,26,ITA,Italy,SWM,Swimming,Men's 1500m Freestyle,NA,NA,2020
109,1295011,ACETI Vladimir,Male,22,ITA,Italy,ATH,Athletics,Men's 4 x 400m Relay Team,7,NA,2020
110,1295011,ACETI Vladimir,Male,22,ITA,Italy,ATH,Athletics,4 x 400m Relay Mixed Team,NA,NA,2020
111,1459647,ACEVEDO Javier,Male,23,CAN,Canada,SWM,Swimming,Mixed 4 x 100m Medley Relay Team,NA,NA,2020
112,1393661,ACHAB Jaouad,Male,28,BEL,Belgium,TKW,Taekwondo,Men -68kg,12,NA,2020
113,1307874,ACHANTA Kamal,Male,39,IND,India,TTE,Table Tennis,Men's Singles,17,NA,2020
114,1307874,ACHANTA Kamal,Male,39,IND,India,TTE,Table Tennis,Mixed Doubles Team,9,NA,2020
115,1325288,ACHE Ragnar,Male,23,GER,Germany,FBL,Football,Men Team,9,NA,2020
116,1464052,ACHILLEOS Georgios,Male,40,CYP,Cyprus,SHO,Shooting,Skeet Men,9,NA,2020
117,1400561,ACHIUWA Precious,Male,21,NGR,Nigeria,BKB,Basketball,Men Team,10,NA,2020
118,1432990,ACHONWA Natalie,Female,28,CAN,Canada,BKB,Basketball,Women Team,9,NA,2020
119,1420788,ACHOURI Haikel,Male,36,TUN,Tunisia,WRE,Wrestling,Men's Greco-Roman 97kg,16,NA,2020
120,1344107,ACIN Nikola,Male,21,SRB,Serbia,SWM,Swimming,Men's 4 x 100m Freestyle Relay Team,NA,NA,2020
121,1297381,ACKERMANN Simone,Female,31,RSA,South Africa,TRI,Triathlon,Women's Individual,17,NA,2020
122,1293759,ACOSTA Briseida,Female,27,MEX,Mexico,TKW,Taekwondo,Women +67kg,11,NA,2020
123,1309938,ACOSTA FERNANDEZ Yasmani,Male,33,CHI,Chile,WRE,Wrestling,Men's Greco-Roman 130kg,5,NA,2020
124,1322474,ACOSTA GIRALDO Valentina,Female,21,COL,Colombia,ARC,Archery,Women's Individual,33,NA,2020
125,1322474,ACOSTA GIRALDO Valentina,Female,21,COL,Colombia,ARC,Archery,Mixed Team,26,NA,2020
126,1328219,ACOSTA Marcelo,Male,25,ESA,El Salvador,SWM,Swimming,Men's 800m Freestyle,NA,NA,2020
127,1328219,ACOSTA Marcelo,Male,25,ESA,El Salvador,SWM,Swimming,Men's 1500m Freestyle,NA,NA,2020
128,1332431,ACUNA Yenny,Female,24,CHI,Chile,FBL,Football,Women Team,11,NA,2020
129,1313802,ADACHI Kazuya,Male,30,JPN,Japan,CSL,Canoe Slalom,Men's Kayak,16,NA,2020
130,1316488,ADACHI Seiya,Male,26,JPN,Japan,WPO,Water Polo,Men Team,10,NA,2020
131,1378864,ADAM Amal,Female,39,EGY,Egypt,ARC,Archery,Women's Individual,33,NA,2020
132,1378864,ADAM Amal,Female,39,EGY,Egypt,ARC,Archery,Mixed Team,29,NA,2020
133,1285944,ADAM Constantin,Male,25,ROU,Romania,ROW,Rowing,Men's Eight Team,7,NA,2020
134,1324426,ADAMEK Klaudia,Female,22,POL,Poland,ATH,Athletics,Women's 4 x 100m Relay Team,NA,NA,2020
135,1312363,ADAMKIEWICZ Patrycja,Female,23,POL,Poland,TKW,Taekwondo,Women -57kg,11,NA,2020
136,1481512,ADAMS Liam,Male,34,AUS,Australia,ATH,Athletics,Men's Marathon,24,NA,2020
137,1349681,ADAMS Paul,Male,29,AUS,Australia,SHO,Shooting,Skeet Men,21,NA,2020
138,1311419,ADAMS Taeyanna,Female,19,FSM,Federated States of Micronesia,SWM,Swimming,Women's 100m Breaststroke,NA,NA,2020
139,1469883,ADAMS Valerie,Female,36,NZL,New Zealand,ATH,Athletics,Women's Shot Put,3,Bronze,2020
140,1325175,ADAMUS Bartlomiej Stefan,Male,21,POL,Poland,WLF,Weightlifting,Men's 96kg,7,NA,2020
141,1382524,ADAR Yasemin,Female,29,TUR,Turkey,WRE,Wrestling,Women's Freestyle 76kg,3,Bronze,2020
142,1312780,ADEBAYO Bam,Male,24,USA,United States,BKB,Basketball,Men Team,1,Gold,2020
143,1386905,ADEGOKE Enoch,Male,21,NGR,Nigeria,ATH,Athletics,Men's 100m,NA,NA,2020
144,1350931,ADEKUOROYE Odunayo Folasade,Female,27,NGR,Nigeria,WRE,Wrestling,Women's Freestyle 57kg,13,NA,2020
145,1376999,ADEL Ibrahim,Male,20,EGY,Egypt,FBL,Football,Men Team,8,NA,2020
146,1351136,ADENIYI Aminat Oluwafunmilayo,Female,28,NGR,Nigeria,WRE,Wrestling,Women's Freestyle 62kg,16,NA,2020
147,1366795,ADESOKAN Dorcas Ajoke,Female,23,NGR,Nigeria,BDM,Badminton,Women's Singles,15,NA,2020
148,1307017,ADILKHANOVA Alina,Female,19,KAZ,Kazakhstan,GRY,Rhythmic Gymnastics,Individual All-Around,NA,NA,2020
149,1352229,ADLERTEG Jonna,Female,26,SWE,Sweden,GAR,Artistic Gymnastics,Women's Uneven Bars,NA,NA,2020
150,1440148,ADLINGTON Sarah,Female,35,GBR,Great Britain,JUD,Judo,Women +78 kg,17,NA,2020
151,1381745,ADO Pauline,Female,30,FRA,France,SRF,Surfing,Women,9,NA,2020
152,1301815,ADOLF Balazs,Male,21,HUN,Hungary,CSP,Canoe Sprint,Men's Canoe Single 1000m,15,NA,2020
153,1301815,ADOLF Balazs,Male,21,HUN,Hungary,CSP,Canoe Sprint,Men's Canoe Double 1000m Team,11,NA,2020
154,1291077,ADOMAVICIUS Aurimas,Male,27,LTU,Lithuania,ROW,Rowing,Men's Double Sculls Team,12,NA,2020
155,1332435,AEDO Yanara,Female,28,CHI,Chile,FBL,Football,Women Team,11,NA,2020
156,1325544,AERNOUDTS Violaine,Female,21,FRA,France,ROW,Rowing,Women's Quadruple Sculls Team,9,NA,2020
157,1296235,AFANADOR Brian,Male,24,PUR,Puerto Rico,TTE,Table Tennis,Men's Singles,49,NA,2020
158,1429019,AFONSO Paixao,Male,30,ANG,Angola,SAL,Sailing,Men's Two Person Dinghy - 470 Team,19,NA,2020
159,1450180,AFONSO Salome,Female,23,POR,Portugal,ATH,Athletics,Women's 1500m,NA,NA,2020
160,1298940,AFOUMBA Gilles Anthony,Male,25,CGO,Republic of the Congo,ATH,Athletics,Men's 400m,NA,NA,2020
161,1425461,AFREMOVA Natalia,Female,22,ROC,Russia,BMX,Cycling BMX Racing,Women,10,NA,2020
162,1413273,AFRIAT Charlotte,Female,18,MON,Monaco,ATH,Athletics,Women's 100m,NA,NA,2020
163,1399064,AGADA Caleb,Male,26,NGR,Nigeria,BKB,Basketball,Men Team,10,NA,2020
164,1429073,AGAHOZO Alphonsine,Female,23,RWA,Rwanda,SWM,Swimming,Women's 50m Freestyle,NA,NA,2020
165,1476195,AGARD Terrence,Male,31,NED,Netherlands,ATH,Athletics,Men's 4 x 400m Relay Team,2,Silver,2020
166,1315260,AGARIE Yuto,Male,28,JPN,Japan,HBL,Handball,Men Team,11,NA,2020
167,1313716,AGATSUMA Haruka,Female,26,JPN,Japan,BSB,Baseball/Softball,Softball Team,1,Gold,2020
168,1403697,AGBEGNENOU Clarisse,Female,28,FRA,France,JUD,Judo,Women -63 kg,1,Gold,2020
169,1403697,AGBEGNENOU Clarisse,Female,28,FRA,France,JUD,Judo,Mixed Team,1,Gold,2020
170,1402295,AGERO Eden,Male,30,KEN,Kenya,RUG,Rugby Sevens,Men Team,9,NA,2020
171,1408745,AGGEFORS Mikael,Male,36,SWE,Sweden,HBL,Handball,Men Team,5,NA,2020
172,1281726,AGHAEIHAJIAGHA Soraya,Female,25,IRI,Iran,BDM,Badminton,Women's Singles,15,NA,2020
173,1340919,AGHAMIROVA Zohra,Female,20,AZE,Azerbaijan,GRY,Rhythmic Gymnastics,Individual All-Around,NA,NA,2020
174,1292388,AGHAMIRZAEIJENAGHRAD Ali,Male,28,IRI,Iran,CSP,Canoe Sprint,Men's Kayak Single 1000m,23,NA,2020
175,1306380,AGHASYAN Levon,Male,26,ARM,Armenia,ATH,Athletics,Men's Triple Jump,NA,NA,2020
176,1439675,AGHAYEV Rafael,Male,36,AZE,Azerbaijan,KTE,Karate,Men's Kumite -75kg,2,Silver,2020
177,1350943,AGIOMOR Ekerekeme,Male,26,NGR,Nigeria,WRE,Wrestling,Men's Freestyle 86kg,13,NA,2020
178,1343119,AGIURGIUCULESE Alexandra,Female,20,ITA,Italy,GRY,Rhythmic Gymnastics,Individual All-Around,NA,NA,2020
179,1365542,AGRALI Yavuz,Male,29,TUR,Turkey,ATH,Athletics,Men's Marathon,52,NA,2020
180,1331268,AGREBI Omar,Male,28,TUN,Tunisia,VVO,Volleyball,Men Team,11,NA,2020
181,1305637,AGRUSTI Andrea,Male,25,ITA,Italy,ATH,Athletics,Men's 50km Race Walk,23,NA,2020
182,1338146,AGUIAR Mayra,Female,30,BRA,Brazil,JUD,Judo,Women -78 kg,3,Bronze,2020
183,1338146,AGUIAR Mayra,Female,30,BRA,Brazil,JUD,Judo,Mixed Team,7,NA,2020
184,1309993,AGUILAR Ali,Female,25,USA,United States,BSB,Baseball/Softball,Softball Team,2,Silver,2020
185,1312416,AGUILAR Andres,Male,24,CHI,Chile,ARC,Archery,Men's Individual,33,NA,2020
186,1410772,AGUILAR Evelis Jazmin,Female,28,COL,Colombia,ATH,Athletics,Women's Heptathlon,14,NA,2020
187,1314322,AGUINAGALDE AQUIZU Julen,Male,38,ESP,Spain,HBL,Handball,Men Team,3,Bronze,2020
188,1300068,AGUIRRE Eduardo,Male,23,MEX,Mexico,FBL,Football,Men Team,3,Bronze,2020
189,1300069,AGUIRRE Erick,Male,24,MEX,Mexico,FBL,Football,Men Team,3,Bronze,2020
190,1325893,AGUIRRE Unai,Male,19,ESP,Spain,WPO,Water Polo,Men Team,4,NA,2020
191,1300377,AGUNDEZ GARCIA Gabriela,Female,21,MEX,Mexico,DIV,Diving,Women's 10m Platform,4,NA,2020
192,1300377,AGUNDEZ GARCIA Gabriela,Female,21,MEX,Mexico,DIV,Diving,Women's Synchronised 10m Platform Team,3,Bronze,2020
193,1416756,AH TONG Marion Faustino,Male,21,SAM,Samoa,BOX,Boxing,Men's Welter (63-69kg),17,NA,2020
194,1458086,AHMAD Muhammad Isa,Male,23,BRU,Brunei,SWM,Swimming,Men's 100m Breaststroke,NA,NA,2020
195,1484596,AHMED Aiman,Male,20,KSA,Saudi Arabia,FBL,Football,Men Team,15,NA,2020
196,1284031,AHMED ALI YUSUF Abdulla Essa,Male,18,BRN,Bahrain,SWM,Swimming,Men's 100m Butterfly,NA,NA,2020
197,1365210,AHMED Enas,Female,32,EGY,Egypt,WRE,Wrestling,Women's Freestyle 68kg,14,NA,2020
198,1349787,AHMED Junayna,Female,18,BAN,Bangladesh,SWM,Swimming,Women's 50m Freestyle,NA,NA,2020
199,1301071,AHMED Mohamed,Male,28,BRN,Bahrain,HBL,Handball,Men Team,8,NA,2020
200,1432365,AHMED Mohammed,Male,30,CAN,Canada,ATH,Athletics,Men's 5000m,2,Silver,2020
201,1432365,AHMED Mohammed,Male,30,CAN,Canada,ATH,Athletics,"Men's 10,000m",6,NA,2020
202,1296546,AHMED Samaa,Female,23,EGY,Egypt,CSP,Canoe Sprint,Women's Kayak Single 200m,32,NA,2020
203,1296546,AHMED Samaa,Female,23,EGY,Egypt,CSP,Canoe Sprint,Women's Kayak Single 500m,40,NA,2020
204,1342177,AHN Joonsoo,Male,23,KOR,South Korea,FBL,Football,Men Team,5,NA,2020
205,1314572,AHOUANWANOU Odile,Female,30,BEN,Benin,ATH,Athletics,Women's Heptathlon,15,NA,2020
206,1325204,AHOURE Murielle,Female,33,CIV,Ivory Coast,ATH,Athletics,Women's 100m,NA,NA,2020
207,1364403,AHSAN Mohammad,Male,33,INA,Indonesia,BDM,Badminton,Men's Doubles Team,4,NA,2020
208,1348704,AHSINGER Nicole,Female,23,USA,United States,GTR,Trampoline Gymnastics,Women,6,NA,2020
209,1468589,AHYE Michelle-Lee,Female,29,TTO,Trinidad and Tobago,ATH,Athletics,Women's 100m,NA,NA,2020
210,1468589,AHYE Michelle-Lee,Female,29,TTO,Trinidad and Tobago,ATH,Athletics,Women's 4 x 100m Relay Team,NA,NA,2020
211,1310756,AI Yanhan,Female,19,CHN,China,SWM,Swimming,Women's 4 x 100m Freestyle Relay Team,7,NA,2020
212,1347429,AICARDI Matteo,Male,35,ITA,Italy,WPO,Water Polo,Men Team,7,NA,2020
213,1285948,AICOBOAE Vlad,Male,27,ROU,Romania,ROW,Rowing,Men's Eight Team,7,NA,2020
214,1333386,AIGNER Hannes,Male,32,GER,Germany,CSL,Canoe Slalom,Men's Kayak,3,Bronze,2020
215,1287096,AILINCAI Adriana,Female,22,ROU,Romania,ROW,Rowing,Women's Pair Team,9,NA,2020
216,1432046,AIMABLE Steven,Male,22,SEN,Senegal,SWM,Swimming,Men's 100m Butterfly,NA,NA,2020
217,1303794,AINAGULOV Mirambek,Male,27,KAZ,Kazakhstan,WRE,Wrestling,Men's Greco-Roman 60kg,16,NA,2020
218,1380567,AIOANI Marian,Male,21,ROU,Romania,FBL,Football,Men Team,11,NA,2020
219,1320668,AISAH Windy Cantika,Female,19,INA,Indonesia,WLF,Weightlifting,Women's 49kg,3,Bronze,2020
220,1377687,AIT DAOUD Kamel,Male,36,ALG,Algeria,ROW,Rowing,Lightweight Men's Double Sculls Team,17,NA,2020
221,1436405,AIT OUAGRAM Zied,Male,32,MAR,Morocco,WRE,Wrestling,Men's Greco-Roman 77kg,NA,NA,2020
222,1334960,AIT SAID Samir,Male,31,FRA,France,GAR,Artistic Gymnastics,Men's Rings,4,NA,2020
223,1468795,AITCHISON Holly,Female,23,GBR,Great Britain,RUG,Rugby Sevens,Women Team,4,NA,2020
224,1447822,AIZAWA Akira,Male,24,JPN,Japan,ATH,Athletics,"Men's 10,000m",17,NA,2020
225,1432366,AJOMALE Bolade,Male,25,CAN,Canada,ATH,Athletics,Men's 4 x 100m Relay Team,3,Bronze,2020
226,1313636,AKAHO Himawari,Female,22,JPN,Japan,BKB,Basketball,Women Team,2,Silver,2020
227,1382412,AKGUL Taha,Male,30,TUR,Turkey,WRE,Wrestling,Men's Freestyle 125kg,3,Bronze,2020
228,1340688,AKGUN Omer,Male,39,TUR,Turkey,SHO,Shooting,10m Air Rifle Men,4,NA,2020
229,1340688,AKGUN Omer,Male,39,TUR,Turkey,SHO,Shooting,50m Rifle 3 Positions Men,36,NA,2020
230,1406265,AKHAIMOVA Liliia,Female,24,ROC,Russia,GAR,Artistic Gymnastics,Women's All-Around,NA,NA,2020
231,1406265,AKHAIMOVA Liliia,Female,24,ROC,Russia,GAR,Artistic Gymnastics,Women's Vault,6,NA,2020
232,1406265,AKHAIMOVA Liliia,Female,24,ROC,Russia,GAR,Artistic Gymnastics,Women's Uneven Bars,NA,NA,2020
233,1406265,AKHAIMOVA Liliia,Female,24,ROC,Russia,GAR,Artistic Gymnastics,Women's Balance Beam,NA,NA,2020
234,1406265,AKHAIMOVA Liliia,Female,24,ROC,Russia,GAR,Artistic Gymnastics,Women's Floor Exercise,NA,NA,2020
235,1406265,AKHAIMOVA Liliia,Female,24,ROC,Russia,GAR,Artistic Gymnastics,Women's Team,1,Gold,2020
236,1425601,AKHMADIEV Ildar,Male,21,TJK,Tajikistan,ATH,Athletics,Men's 100m,NA,NA,2020
237,1304038,AKHMETOVA Tatyana,Female,35,KAZ,Kazakhstan,WRE,Wrestling,Women's Freestyle 53kg,12,NA,2020
238,1304897,AKHTAR Muhammad Khalil,Male,37,PAK,Pakistan,SHO,Shooting,25m Rapid Fire Pistol Men,15,NA,2020
239,1431094,AKIMENKO Mikhail,Male,25,ROC,Russia,ATH,Athletics,Men's High Jump,6,NA,2020
240,1298721,AKINRADEWO Foluke,Female,33,USA,United States,VVO,Volleyball,Women Team,1,Gold,2020
241,1402282,AKINYI Elizabeth,Female,27,KEN,Kenya,BOX,Boxing,Women's Welter (64-69kg),9,NA,2020
242,1337608,AKKUS Mihrac,Male,21,TUR,Turkey,JUD,Judo,Men -60 kg,9,NA,2020
243,1336872,AKMAL Nurul,Female,28,INA,Indonesia,WLF,Weightlifting,Women's +87kg,5,NA,2020
244,1464986,AKMATALIEV Ernazar,Male,23,KGZ,Kyrgyzstan,WRE,Wrestling,Men's Freestyle 65kg,12,NA,2020
245,1466958,AKMENS Roberts,Male,25,LAT,Latvia,CSP,Canoe Sprint,Men's Kayak Single 200m,8,NA,2020
246,1366204,AKOZ Simge Sebnem,Female,30,TUR,Turkey,VVO,Volleyball,Women Team,5,NA,2020
247,1325285,AKTAS Ugur,Male,25,TUR,Turkey,KTE,Karate,Men's Kumite +75kg,3,Bronze,2020
248,1317651,AL ADAWI Issa Samir Hamed,Male,22,OMA,Oman,SWM,Swimming,Men's 100m Freestyle,NA,NA,2020
249,1432338,AL AHRACH Ali,Male,37,MAR,Morocco,EQU,Equestrian,Jumping Team,NA,NA,2020
250,1432338,AL AHRACH Ali,Male,37,MAR,Morocco,EQU,Equestrian,Jumping Individual,NA,NA,2020
251,1726457,AL ALAWI Mazoon,Female,23,OMA,Oman,ATH,Athletics,Women's 100m,NA,NA,2020
252,1483809,AL BAWWAB Yazan,Male,21,PLE,Palestine,SWM,Swimming,Men's 100m Freestyle,NA,NA,2020
253,1413045,AL FAIHAN Abdulrahman,Male,35,KUW,Kuwait,SHO,Shooting,Trap Men,6,NA,2020
254,1726458,AL HARTHI Barakat,Male,33,OMA,Oman,ATH,Athletics,Men's 100m,NA,NA,2020
255,1283036,AL KHAFAJI Mohammed,Male,27,IRQ,Iraq,ROW,Rowing,Men's Single Sculls,22,NA,2020
256,1726455,AL KHATRI Hamed,Male,36,OMA,Oman,SHO,Shooting,50m Rifle 3 Positions Men,35,NA,2020
257,1478070,AL MANWARI Bashair Obaid,Female,24,QAT,Qatar,ATH,Athletics,Women's 100m,NA,NA,2020
258,1485422,AL OBAIDI Aker,Male,21,EOR,Refugee Olympic Team,WRE,Wrestling,Men's Greco-Roman 67kg,8,NA,2020
